source,raw_text,clean_text,tokens,token_len,lang
youtube,E an khoe vai........,em an khoe_vai ..,"['em', 'an', 'khoe_vai', '..']",4,vi
youtube,Wow<br>Extreme,wow extreme,"['wow', 'extreme']",2,vi
youtube,Bé Elsa có biết tiếng Việt không chị,bé elsa có biết tiếng việt không chị,"['bé', 'elsa', 'có', 'biết', 'tiếng', 'việt', 'không', 'chị']",8,vi
youtube,Con tôm đuôi nó nhìn đẹp ghia lun á,con tôm đuôi nó nhìn đẹp ghia lun á,"['con', 'tôm', 'đuôi', 'nó', 'nhìn', 'đẹp', 'ghia', 'lun', 'á']",9,vi
youtube,Nuốt nc bọt ước 1lan,nuốt nói_chuyện bọt_ước lan,"['nuốt', 'nói_chuyện', 'bọt_ước', 'lan']",4,vi
youtube,oishii,oishii,['oishii'],1,vi
youtube,Sao cô Làm líp dài quá dậy,sao cô làm líp dài quá dậy,"['sao', 'cô', 'làm', 'líp', 'dài', 'quá', 'dậy']",7,vi
youtube,Cua hoàng đế mua bao nhiêu tiền việt 1 kg bạn,cua hoàng_đế mua bao_nhiêu tiền việt không bạn,"['cua', 'hoàng_đế', 'mua', 'bao_nhiêu', 'tiền', 'việt', 'không', 'bạn']",8,vi
youtube,Cô này ăn uống khiếp thật. Cái bao tử lớn ghê.,cô này ăn_uống khiếp thật cái bao_tử lớn ghê,"['cô', 'này', 'ăn_uống', 'khiếp', 'thật', 'cái', 'bao_tử', 'lớn', 'ghê']",9,vi
youtube,An khoe vay em,an khoe vay em,"['an', 'khoe', 'vay', 'em']",4,vi
youtube,Đh,đh,['đh'],1,vi
youtube,Kính nể.cái bụng của quỳnh luôn,kính_nể cái bụng của quỳnh luôn,"['kính_nể', 'cái', 'bụng', 'của', 'quỳnh', 'luôn']",6,vi
youtube,Dịch ngồi xem video chị để bắt chước ý tưởng ☺️☺️,dịch ngồi xem video chị để bắt_chước ý_tưởng,"['dịch', 'ngồi', 'xem', 'video', 'chị', 'để', 'bắt_chước', 'ý_tưởng']",8,vi
youtube,Dung cai gi ma da dep vay co,dung cai_gi ma đã dep vay co,"['dung', 'cai_gi', 'ma', 'đã', 'dep', 'vay', 'co']",7,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=355"">5:55</a> yamete",yamete,['yamete'],1,vi
youtube,"Chúc chị nhiều sức khỏe,",chúc chị nhiều sức khỏe,"['chúc', 'chị', 'nhiều', 'sức', 'khỏe']",5,vi
youtube,Cho thằng nhỏ ăn với,cho thằng nhỏ ăn với,"['cho', 'thằng', 'nhỏ', 'ăn', 'với']",5,vi
youtube,Tối nào cũng xem mới ngủ.thèm thật.uoc gì chị cho 1 con ăn thủ,tối nào cũng xem mới ngủ thèm thật uoc gì chị cho con ăn_thủ,"['tối', 'nào', 'cũng', 'xem', 'mới', 'ngủ', 'thèm', 'thật', 'uoc', 'gì', 'chị', 'cho', 'con', 'ăn_thủ']",14,vi
youtube,"Tức ghê á, đang coi ban đêm😫😁",tức ghê_á đang coi ban_đêm,"['tức', 'ghê_á', 'đang', 'coi', 'ban_đêm']",5,vi
youtube,Sao bà này hong cho con ăn,sao bà này không cho con ăn,"['sao', 'bà', 'này', 'không', 'cho', 'con', 'ăn']",7,vi
youtube,Ngon dữ thần 👍,ngon dữ_thần,"['ngon', 'dữ_thần']",2,vi
youtube,Giào có o biết nhieu mà ăn hải sản quỷ của gê,giào có biết nhieu mà ăn hải_sản quỷ của gê,"['giào', 'có', 'biết', 'nhieu', 'mà', 'ăn', 'hải_sản', 'quỷ', 'của', 'gê']",10,vi
youtube,Chị vừa sơ chế hải sản vừa nói chuyện mắc cười thiệt🤣,chị vừa sơ_chế hải_sản vừa nói_chuyện mắc cười thiệt,"['chị', 'vừa', 'sơ_chế', 'hải_sản', 'vừa', 'nói_chuyện', 'mắc', 'cười', 'thiệt']",9,vi
youtube,Shzsnjdd Xd diosislpjr z Dd jdmzkq,shzsnjdd xd diosislpjr vậy dd jdmzkq,"['shzsnjdd', 'xd', 'diosislpjr', 'vậy', 'dd', 'jdmzkq']",6,vi
youtube,XN hxd Cheju.,xn hxd cheju,"['xn', 'hxd', 'cheju']",3,vi
youtube,Chị dễ thương quáaaaaaa,chị dễ_thương quáaa,"['chị', 'dễ_thương', 'quáaa']",3,vi
youtube,Nhìn c an ma e ko co dong luc giam cân,nhìn an_ma em không co_dong luc giam cân,"['nhìn', 'an_ma', 'em', 'không', 'co_dong', 'luc', 'giam', 'cân']",8,vi
youtube,Em nhìn chị ăn mà e cũng  no rồi ạ 😭🛒,em nhìn chị ăn mà em cũng no rồi,"['em', 'nhìn', 'chị', 'ăn', 'mà', 'em', 'cũng', 'no', 'rồi']",9,vi
youtube,"Hạm đội mỹ đang hoạt động hết công suất, chắc phải tốn khá nhiều nhiên liệu đây. Kiểu này chỉ có bà phước mới có cửa thôi…hihi",hạm đội mỹ đang hoạt_động hết công_suất chắc phải tốn khá nhiều nhiên_liệu đây kiểu này chỉ có bà phước mới có cửa thôi … hihi,"['hạm', 'đội', 'mỹ', 'đang', 'hoạt_động', 'hết', 'công_suất', 'chắc', 'phải', 'tốn', 'khá', 'nhiều', 'nhiên_liệu', 'đây', 'kiểu', 'này', 'chỉ', 'có', 'bà', 'phước', 'mới', 'có', 'cửa', 'thôi', '…', 'hihi']",26,vi
youtube,khâm phục vì làm clip cho mọi người mà không màn đến bản thân 🤣,khâm_phục vì làm clip cho mọi người mà không màn đến bản_thân,"['khâm_phục', 'vì', 'làm', 'clip', 'cho', 'mọi', 'người', 'mà', 'không', 'màn', 'đến', 'bản_thân']",12,vi
youtube,Nghe chữ lỗ đít nghe mắc cuoi quá c oi😁😂😂,nghe chữ lỗ đít nghe mắc cuoi quá oi,"['nghe', 'chữ', 'lỗ', 'đít', 'nghe', 'mắc', 'cuoi', 'quá', 'oi']",9,vi
youtube,Phải công nhận chị bày món ăn đẹp mắt ghê!,phải công_nhận chị bày món ăn đẹp_mắt ghê,"['phải', 'công_nhận', 'chị', 'bày', 'món', 'ăn', 'đẹp_mắt', 'ghê']",8,vi
youtube,Dạo này chị Huỳnh mập gê,dạo này chị huỳnh_mập gê,"['dạo', 'này', 'chị', 'huỳnh_mập', 'gê']",5,vi
youtube,Em chúc mừng chị quỳnh,em chúc_mừng chị quỳnh,"['em', 'chúc_mừng', 'chị', 'quỳnh']",4,vi
youtube,Cưng chế gê🥰🥰🥰🥰🥰,cưng_chế gê,"['cưng_chế', 'gê']",2,vi
youtube,Nhìn chị dạo này tròn hơn xưa rồi,nhìn chị dạo này tròn hơn xưa rồi,"['nhìn', 'chị', 'dạo', 'này', 'tròn', 'hơn', 'xưa', 'rồi']",8,vi
youtube,Ăn ko cho con ăn cùng với mẹ kiểu gì đấy,ăn không cho con ăn cùng với mẹ kiểu gì đấy,"['ăn', 'không', 'cho', 'con', 'ăn', 'cùng', 'với', 'mẹ', 'kiểu', 'gì', 'đấy']",11,vi
youtube,Chị để vietsub cho dễ,chị để vietsub cho dễ,"['chị', 'để', 'vietsub', 'cho', 'dễ']",5,vi
youtube,Sao ko có Ốc Vòi Voi vậy,sao không có ốc vòi voi vậy,"['sao', 'không', 'có', 'ốc', 'vòi', 'voi', 'vậy']",7,vi
youtube,Em thích video của chị quay ông xã nhiều nhiều tí được không ạ,em thích video của chị quay ông_xã nhiều nhiều tí được không,"['em', 'thích', 'video', 'của', 'chị', 'quay', 'ông_xã', 'nhiều', 'nhiều', 'tí', 'được', 'không']",12,vi
youtube,Ở nước ngoài...ngta đói nên ăn thật đáng sợ...K ý nghĩa gì hết...,ở nước_ngoài .. ngta đói nên ăn thật đáng sợ .. ý_nghĩa gì hết ..,"['ở', 'nước_ngoài', '..', 'ngta', 'đói', 'nên', 'ăn', 'thật', 'đáng', 'sợ', '..', 'ý_nghĩa', 'gì', 'hết', '..']",15,vi
youtube,Cái miệng ăn cưng hết sức 🥰🥰,cái miệng_ăn cưng hết_sức,"['cái', 'miệng_ăn', 'cưng', 'hết_sức']",4,vi
youtube,"Ăn hải sản thì không bị béo như ăn thịt, nhưng ăn nhiều dễ bị gút, nhưng xem Quỳnh ăn mà ngon quá",ăn hải_sản thì không bị béo như ăn thịt nhưng ăn nhiều dễ bị gút nhưng xem quỳnh_ăn mà ngon quá,"['ăn', 'hải_sản', 'thì', 'không', 'bị', 'béo', 'như', 'ăn', 'thịt', 'nhưng', 'ăn', 'nhiều', 'dễ', 'bị', 'gút', 'nhưng', 'xem', 'quỳnh_ăn', 'mà', 'ngon', 'quá']",21,vi
youtube,Chị có biết ăn cá ko vậy chị,chị có biết ăn_cá không vậy chị,"['chị', 'có', 'biết', 'ăn_cá', 'không', 'vậy', 'chị']",7,vi
youtube,"Cua hoàng đế mua ở Nhật rẻ nhỉ , cả mâm đó có 13 triệu, nếu con cua đó mà mua bên Đài Loan đã 10 triệu rồi , còn các con kia nữa thèm quá ta",cua hoàng_đế mua ở nhật rẻ cả mâm đó có triệu nếu con cua đó mà mua bên đài_loan đã triệu rồi còn các con kia nữa thèm quá ta,"['cua', 'hoàng_đế', 'mua', 'ở', 'nhật', 'rẻ', 'cả', 'mâm', 'đó', 'có', 'triệu', 'nếu', 'con', 'cua', 'đó', 'mà', 'mua', 'bên', 'đài_loan', 'đã', 'triệu', 'rồi', 'còn', 'các', 'con', 'kia', 'nữa', 'thèm', 'quá', 'ta']",30,vi
youtube,Em ăn phí quá,em ăn_phí quá,"['em', 'ăn_phí', 'quá']",3,vi
youtube,Lột da con ốc vòi voi j bao ok quá,lột đã con ốc vòi voi gì bao ổn quá,"['lột', 'đã', 'con', 'ốc', 'vòi', 'voi', 'gì', 'bao', 'ổn', 'quá']",10,vi
youtube,cái này là quỷ ăn chứ người gì mà ăn kinh quá,cái này là quỷ ăn chứ người gì mà ăn_kinh quá,"['cái', 'này', 'là', 'quỷ', 'ăn', 'chứ', 'người', 'gì', 'mà', 'ăn_kinh', 'quá']",11,vi
youtube,Thấy Quỳnh ăn ngon miệng thật,thấy quỳnh_ăn ngon_miệng thật,"['thấy', 'quỳnh_ăn', 'ngon_miệng', 'thật']",4,vi
youtube,Wow what a meal 🥘,wow what anh meal,"['wow', 'what', 'anh', 'meal']",4,vi
youtube,Japan has the freshest seafoods ever 😋😋😋,japan has the freshest seafoods ever,"['japan', 'has', 'the', 'freshest', 'seafoods', 'ever']",6,en
youtube,Cá dẹp lép là cá chai.thịt cá ngon lắm.kho ngêj ăng là giền luôn.,cá dẹp lép là cá chai thịt cá ngon lắm kho ngêj ăng là giền luôn,"['cá', 'dẹp', 'lép', 'là', 'cá', 'chai', 'thịt', 'cá', 'ngon', 'lắm', 'kho', 'ngêj', 'ăng', 'là', 'giền', 'luôn']",16,vi
youtube,muốn ăn như v nhưng....ko có tiền 🥺,muốn ăn như_vậy nhưng .. ko có tiền,"['muốn', 'ăn', 'như_vậy', 'nhưng', '..', 'ko', 'có', 'tiền']",8,vi
youtube,chị nói tiếng nhật ghê thiệt,chị nói tiếng nhật ghê thiệt,"['chị', 'nói', 'tiếng', 'nhật', 'ghê', 'thiệt']",6,vi
youtube,Huyền basa tổng cộng số ký là 100.5kg,huyền_basa tổng_cộng số ký là 100.5 kg,"['huyền_basa', 'tổng_cộng', 'số', 'ký', 'là', '100.5', 'kg']",7,vi
youtube,"Chu cha em nhìn mà đói qáu chị quỳnh ơi , anh chị em giúp tôi lên Top cái , lên 500 like là về mua nguyên 1 mâm thế này luôn",chu_cha em nhìn mà đói qáu chị quỳnh anh_chị_em giúp tôi lên top cái lên like là về mua nguyên mâm thế_này luôn,"['chu_cha', 'em', 'nhìn', 'mà', 'đói', 'qáu', 'chị', 'quỳnh', 'anh_chị_em', 'giúp', 'tôi', 'lên', 'top', 'cái', 'lên', 'like', 'là', 'về', 'mua', 'nguyên', 'mâm', 'thế_này', 'luôn']",23,vi
youtube,Chu cha em nhìn mà đói qáu chị Quỳnh ơi,chu_cha em nhìn mà đói qáu chị quỳnh,"['chu_cha', 'em', 'nhìn', 'mà', 'đói', 'qáu', 'chị', 'quỳnh']",8,vi
youtube,Là 101kg,là kg,"['là', 'kg']",2,vi
youtube,ngon quá,ngon quá,"['ngon', 'quá']",2,vi
youtube,quỳnh và bất 111kg,quỳnh và bất_11 kg,"['quỳnh', 'và', 'bất_11', 'kg']",4,vi
youtube,cc bb,cc bb,"['cc', 'bb']",2,vi
youtube,Vậy nếu ko ăn hết thì quỳnh định làm j cái mâm đó !,vậy nếu không ăn hết thì quỳnh_định làm gì cái mâm đó,"['vậy', 'nếu', 'không', 'ăn', 'hết', 'thì', 'quỳnh_định', 'làm', 'gì', 'cái', 'mâm', 'đó']",12,vi
youtube,Quỳnh ăn như thế này chắc là đc công ty tài chợ hay sao. Chứ còn ai mà dám ăn nhiều đồ đắt tiền như vậy.,quỳnh_ăn như thế_này chắc là được công_ty tài_chợ hay sao chứ còn ai mà dám ăn nhiều đồ đắt tiền như_vậy,"['quỳnh_ăn', 'như', 'thế_này', 'chắc', 'là', 'được', 'công_ty', 'tài_chợ', 'hay', 'sao', 'chứ', 'còn', 'ai', 'mà', 'dám', 'ăn', 'nhiều', 'đồ', 'đắt', 'tiền', 'như_vậy']",21,vi
youtube,Chị chỉ thích xem đi chợ và hai rau quả thôi xem ăn nhiều cũng chán,chị chỉ thích xem đi chợ và hai rau quả thôi xem ăn nhiều cũng chán,"['chị', 'chỉ', 'thích', 'xem', 'đi', 'chợ', 'và', 'hai', 'rau', 'quả', 'thôi', 'xem', 'ăn', 'nhiều', 'cũng', 'chán']",16,vi
youtube,Đỉnh luôn,đỉnh luôn,"['đỉnh', 'luôn']",2,vi
youtube,K biết ăn nhiều hải sản thế chị Q có bị ải chỉa k? Nửa đêm xem đói quá,không biết ăn nhiều hải_sản thế chị có bị ải chỉa nửa_đêm xem đói quá,"['không', 'biết', 'ăn', 'nhiều', 'hải_sản', 'thế', 'chị', 'có', 'bị', 'ải', 'chỉa', 'nửa_đêm', 'xem', 'đói', 'quá']",15,vi
youtube,Hello em o nhat em o Thành Phở Nao vay em Thay see food ham ghe,hello em nhat em thành phở nao vay em thay see food ham ghe,"['hello', 'em', 'nhat', 'em', 'thành', 'phở', 'nao', 'vay', 'em', 'thay', 'see', 'food', 'ham', 'ghe']",14,vi
youtube,Chị ăn thêm đồ ăn cay đi chị,chị ăn thêm đồ_ăn cây đi chị,"['chị', 'ăn', 'thêm', 'đồ_ăn', 'cây', 'đi', 'chị']",7,vi
youtube,Chi  nua  ba bet  cho  be  uong Thu di  chi,chi nua ba bet cho be uong thu di_chi,"['chi', 'nua', 'ba', 'bet', 'cho', 'be', 'uong', 'thu', 'di_chi']",9,vi
youtube,"co oi sao ca, nha,t ban ca co tat ko",co oi sao ca tôi ban_ca co_tat không,"['co', 'oi', 'sao', 'ca', 'tôi', 'ban_ca', 'co_tat', 'không']",8,vi
youtube,tui thay ba an tui  them chay nuoc mieng,tui thay ba an tui them chay nuoc mieng,"['tui', 'thay', 'ba', 'an', 'tui', 'them', 'chay', 'nuoc', 'mieng']",9,vi
youtube,Niihau,niihau,['niihau'],1,vi
youtube,"Bạn ăn nhai to quá, thật thô lỗ. Phù hợp với người nhật",bạn ăn_nhai to quá thật thô_lỗ phù_hợp với người nhật,"['bạn', 'ăn_nhai', 'to', 'quá', 'thật', 'thô_lỗ', 'phù_hợp', 'với', 'người', 'nhật']",10,vi
youtube,an kieu chj QUYNH chac e phai nhin doi may thang ke tiep do sach tui,an kieu chj quynh chac em phai nhin doi_may thang ke tiep do sach tui,"['an', 'kieu', 'chj', 'quynh', 'chac', 'em', 'phai', 'nhin', 'doi_may', 'thang', 'ke', 'tiep', 'do', 'sach', 'tui']",15,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=2434"">40:34</a>  Crush ơihip cho tao 1 ít reallove đi 📳",crush ơihip cho tao ít reallove đi,"['crush', 'ơihip', 'cho', 'tao', 'ít', 'reallove', 'đi']",7,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=2646"">44:06</a> dễ thương quá chị iu ơii 😍😆",dễ_thương quá chị yêu ơii,"['dễ_thương', 'quá', 'chị', 'yêu', 'ơii']",5,vi
youtube,Ngon quá Quỳnh ơi...,ngon quá quỳnh ..,"['ngon', 'quá', 'quỳnh', '..']",4,vi
youtube,chj ko ăn ốc vòi voi ạ,chj không ăn_ốc vòi voi,"['chj', 'không', 'ăn_ốc', 'vòi', 'voi']",5,vi
youtube,"ngon quáaa,thèm quáaa",ngon quáaa thèm quáaa,"['ngon', 'quáaa', 'thèm', 'quáaa']",4,vi
youtube,người gì ăn nhiều quá bụng đâu mà chứa,người gì ăn nhiều quá bụng đâu mà chứa,"['người', 'gì', 'ăn', 'nhiều', 'quá', 'bụng', 'đâu', 'mà', 'chứa']",9,vi
youtube,Bé xa mấy tuổi rồi,bé xa mấy tuổi rồi,"['bé', 'xa', 'mấy', 'tuổi', 'rồi']",5,vi
youtube,Xem pà Q bả xắn bào ngư . Thốn ghê . Quay qua bả chơi nước sôi con vòi voi . Pà ơi nó bủn rủng kakakak .🤪🤪,xem pà bả xắn bào_ngư thốn ghê quay qua bả chơi nước sôi_con vòi voi pà nó bủn rủng kakakak,"['xem', 'pà', 'bả', 'xắn', 'bào_ngư', 'thốn', 'ghê', 'quay', 'qua', 'bả', 'chơi', 'nước', 'sôi_con', 'vòi', 'voi', 'pà', 'nó', 'bủn', 'rủng', 'kakakak']",20,vi
youtube,Toi yeu thich bai dang am thuc cua ban cuoc song o ben nhat ban,toi yeu thich bai đang am_thuc cua ban cuoc song ben nhat ban,"['toi', 'yeu', 'thich', 'bai', 'đang', 'am_thuc', 'cua', 'ban', 'cuoc', 'song', 'ben', 'nhat', 'ban']",13,vi
youtube,Nhìn hải sản tươi sống ngon quáaaa.,nhìn hải_sản tươi_sống ngon_quáaa,"['nhìn', 'hải_sản', 'tươi_sống', 'ngon_quáaa']",4,vi
youtube,An khùng qua là con gái không ai dám thương kkkkkk,an khùng qua là con gái không ai dám thương kk,"['an', 'khùng', 'qua', 'là', 'con', 'gái', 'không', 'ai', 'dám', 'thương', 'kk']",11,vi
youtube,Bà quỳnh mập quá,bà quỳnh_mập quá,"['bà', 'quỳnh_mập', 'quá']",3,vi
youtube,Bàn hải sản ngon quá. Bé Sa đáng iu ghê,bàn hải_sản ngon quá bé sa_đáng yêu ghê,"['bàn', 'hải_sản', 'ngon', 'quá', 'bé', 'sa_đáng', 'yêu', 'ghê']",8,vi
youtube,nhìn cái mỏ của Sa mắc cười quá kkkk,nhìn cái mỏ của sa_mắc cười quá kk,"['nhìn', 'cái', 'mỏ', 'của', 'sa_mắc', 'cười', 'quá', 'kk']",8,vi
youtube,"Em thắc mắc là phần ruột mà mình bỏ đi á, chị giải quyết ntn để bảo vệ được môi trường ạ",em thắc_mắc là phần ruột mà mình bỏ đi á chị giải_quyết như_thế_nào để bảo_vệ được môi_trường,"['em', 'thắc_mắc', 'là', 'phần', 'ruột', 'mà', 'mình', 'bỏ', 'đi', 'á', 'chị', 'giải_quyết', 'như_thế_nào', 'để', 'bảo_vệ', 'được', 'môi_trường']",17,vi
youtube,Chị Quỳnh làm cái gì cũng nhìn ngon hết trơn.Em sẽ luôn củng hộ kênh của chị.,chị quỳnh làm cái gì cũng nhìn ngon hết trơn em sẽ luôn củng_hộ kênh của chị,"['chị', 'quỳnh', 'làm', 'cái', 'gì', 'cũng', 'nhìn', 'ngon', 'hết', 'trơn', 'em', 'sẽ', 'luôn', 'củng_hộ', 'kênh', 'của', 'chị']",17,vi
youtube,Sa nói tiếng việt hay tiếng nhật vậy ạ,sa nói tiếng việt hay tiếng nhật vậy,"['sa', 'nói', 'tiếng', 'việt', 'hay', 'tiếng', 'nhật', 'vậy']",8,vi
youtube,hay quá,hay quá,"['hay', 'quá']",2,vi
youtube,em nghe nói ăn rong nho nó tanh lắm chị cho em bí quyết ăn rong nho kô tanh với ạ,em nghe nói ăn rong_nho nó tanh lắm chị cho em bí_quyết ăn rong_nho kô_tanh với,"['em', 'nghe', 'nói', 'ăn', 'rong_nho', 'nó', 'tanh', 'lắm', 'chị', 'cho', 'em', 'bí_quyết', 'ăn', 'rong_nho', 'kô_tanh', 'với']",16,vi
youtube,"b ơi, ngâm nước rửa mấy phút cho nở xong đổ đi, lấy nước khác ngâm 1.2 phút rửa đi mấy lần là ko tanh tí nào luôn, lúc ăn cho mấy viên đá vào . rửa nhiều là ko tanh luôn đó",ngâm nước rửa mấy phút cho nở xong đổ đi lấy nước khác ngâm 1.2_phút rửa đi mấy lần là không tanh_tí nào luôn lúc ăn cho mấy viên đá vào rửa nhiều là không tanh luôn đó,"['ngâm', 'nước', 'rửa', 'mấy', 'phút', 'cho', 'nở', 'xong', 'đổ', 'đi', 'lấy', 'nước', 'khác', 'ngâm', '1.2_phút', 'rửa', 'đi', 'mấy', 'lần', 'là', 'không', 'tanh_tí', 'nào', 'luôn', 'lúc', 'ăn', 'cho', 'mấy', 'viên', 'đá', 'vào', 'rửa', 'nhiều', 'là', 'không', 'tanh', 'luôn', 'đó']",38,vi
youtube,@Bapthoyeu1619 cảm ơn bạn nhìu nhá :33,cảm_ơn bạn nhiều nhá,"['cảm_ơn', 'bạn', 'nhiều', 'nhá']",4,vi
youtube,em bé của chị Quỳnh cute qué hà nhất là khi nhe bé nói tiếng Nhật :))) bé ko biết nói tiếng Việt à chị?^^,em bé của chị quỳnh_cute qué_hà nhất là khi nhe bé nói tiếng nhật_bé không biết nói tiếng việt chị ?_^,"['em', 'bé', 'của', 'chị', 'quỳnh_cute', 'qué_hà', 'nhất', 'là', 'khi', 'nhe', 'bé', 'nói', 'tiếng', 'nhật_bé', 'không', 'biết', 'nói', 'tiếng', 'việt', 'chị', '?_^']",21,vi
youtube,Đồ ăn ngon quá cô ơi,đồ_ăn ngon quá cô,"['đồ_ăn', 'ngon', 'quá', 'cô']",4,vi
youtube,Xem lại vẫn hayyy,xem_lại vẫn hayy,"['xem_lại', 'vẫn', 'hayy']",3,vi
youtube,Ăn kiểu này nhanh theo các cụ qua đi ..,ăn kiểu này nhanh theo các cụ qua đi ..,"['ăn', 'kiểu', 'này', 'nhanh', 'theo', 'các', 'cụ', 'qua', 'đi', '..']",10,vi
youtube,Cho muối xong chị chà 2 con bào ngư với nhau là tự nó sạch.,cho muối xong chị chà con bào_ngư với nhau là tự nó sạch,"['cho', 'muối', 'xong', 'chị', 'chà', 'con', 'bào_ngư', 'với', 'nhau', 'là', 'tự', 'nó', 'sạch']",13,vi
